time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,-0.2776859413095799,-0.052668424960415586,12.48983694267015,6.27274319447918,0.07327139958346862,0.0,-0.6178207615005457,-0.07232261673050258,3.2305765751278535,-0.03063489057683365,0.05191249570829018,0.0,431.5278510665781,432.6957589746211,433.3105897346604,433.16460185546794
1.8000000000000012,-0.316635336879924,-0.05727927670906872,12.691344654875182,6.271845047417047,0.07603858944526287,0.0,-0.6808130754338991,-0.08152126872767088,3.4855543701188783,0.005487374251520924,0.030837375514996636,0.0,494.10472051363763,492.549511880526,492.76562924429885,495.42872830200025
1.8600000000000012,-0.3591630504935429,-0.06241619357438043,12.904649652229761,6.272689845967346,0.07858373077394543,0.0,-0.7369930795000419,-0.08963673683516432,3.624145472343319,0.027299996895807085,0.058978174965865715,0.0,459.5347677391322,461.7609821882847,460.83637713717474,462.55731605834615
1.9200000000000013,-0.40513885113518816,-0.06801851562729798,13.126451112953449,6.274635215248789,0.08193447959198163,0.0,-0.795875941271426,-0.09690614786786128,3.7687192705734662,0.0410835260093259,0.0487042046124142,0.0,464.6974259643851,463.8932812307954,463.0877200137226,464.1710618123295
1.9800000000000013,-0.4547459997923484,-0.0740135913696371,13.357229058374125,6.277192785699642,0.0851011477103345,0.0,-0.8579941808940661,-0.10264902015006688,3.923309049307049,0.045544774100257465,0.059881191626985665,0.0,466.9390965963702,467.8119149832579,468.5112173362837,468.85885882213256
2.0400000000000014,-0.5078812956204128,-0.08027763450243745,13.594094204823788,6.280048873655023,0.08868793615232295,0.0,-0.9135124100748622,-0.10588768435191549,3.971975116250006,0.05142537207901897,0.059576354183866254,0.0,436.0797423836257,436.0568697100794,436.46187307569147,436.9538345070724
2.1000000000000014,-0.5646379934112415,-0.08668571595660085,13.836331339285254,0.0006116620469924783,0.09218673248919718,0.0,-0.9787189534499133,-0.10734431788499414,4.102073417088735,0.07845686755110189,0.05566042648534938,0.0,463.416398946608,463.1106740015167,460.2327567096163,462.3699555635501
2.1600000000000015,-0.6252275652316567,-0.0930973028276142,14.084692447045086,0.00487470090412323,0.09530461779054811,0.0,-1.041233998490002,-0.10592926044464057,4.176300839600342,0.04903431893771964,0.04330410512236381,0.0,445.733539419373,444.7242217844731,448.1798898626337,445.7854983474914
2.2200000000000015,-0.6899728565066757,-0.09932668553386899,14.341071700509183,0.0077045885218653964,0.09742784152674133,0.0,-1.1171651286891002,-0.1013875466239061,4.368888843819545,0.043137203614306806,0.01069680225731702,0.0,484.08695939058964,481.62726491857234,482.5229529808628,482.07866765080604
2.2800000000000016,-0.7590968740665552,-0.10523731402725031,14.60674454045258,0.010110383501022113,0.09781072315068862,0.0,-1.1869923902823494,-0.09537589132657845,4.486377857901243,0.03319299702206239,-0.004066176427470891,0.0,462.2013863227011,461.0362311245555,462.35689684884244,461.5734516265198
2.3400000000000016,-0.8328475695823913,-0.11069252829621994,14.883839395746632,0.012276967855636478,0.09751012761249545,0.0,-1.2712405135054257,-0.0862137130111933,4.749019965780812,0.041383060994284786,-0.006967692973469629,0.0,504.9350989356775,504.7258114593927,504.8207854660369,505.4118739132363
2.4000000000000017,-0.9114054796083942,-0.11557197220855296,15.174199328939014,0.015031738534013073,0.096524573360254,0.0,-1.347239006650804,-0.07614555220496334,4.928849526287268,0.05370470795033311,-0.052988831105278175,0.0,485.51818939600327,482.0525021906951,482.82563739798536,483.7554828156979
2.4600000000000017,-0.9943029524869529,-0.11981179815378364,15.473381627076956,0.018119075446358934,0.09328931225092152,0.0,-1.41565249679641,-0.06486116880319298,5.043399215237366,0.04653020882047608,-0.05585302460011443,0.0,466.93898204909334,466.71368355096246,464.94133092873756,464.38038114797683
2.520000000000002,-1.0811678652069228,-0.12332584110727238,15.778646855709493,0.020762841641262852,0.08998092266482693,0.0,-1.4795009464359692,-0.052007928828665034,5.131723509884896,0.03860620072552901,-0.05375081212949214,0.0,458.161339882813,458.3265297336184,459.61469700433213,458.98718262382886
2.580000000000002,-1.1715393179257991,-0.12607877361655645,16.08627855779522,0.023159320028807606,0.08635697938609876,0.0,-1.5326240811025402,-0.03955273272702755,5.122721959910552,0.04248543190422102,-0.07900075794545605,0.0,430.47580127930115,428.3304763164704,427.90402592086417,428.23506534047516
2.640000000000002,-1.2652110885286099,-0.12799383161021222,16.3954115776889,0.025401265630147662,0.08132641250380512,0.0,-1.5893137104537893,-0.0240555455476111,5.181478908050579,0.024405004468257007,-0.09589898089417104,0.0,450.8614463078003,449.48809156238593,451.1137850394116,449.6518357289506
2.700000000000002,-1.3625351769143177,-0.12882913860370698,16.7123587877562,0.02647438581936168,0.0759702140090317,0.0,-1.6541386308562722,-0.003656002147669336,5.382541957586747,-0.00019720558034107272,-0.07853318326671897,0.0,492.01484361538434,493.2930917432568,494.5467306736883,492.7309666368621
2.760000000000002,-1.4631470671178495,-0.1285916472323462,17.034917178039777,0.027003277355150956,0.07152751182451222,0.0,-1.6992430791679065,0.0116015421182104,5.369503613665619,0.022533632796380633,-0.06631701991495076,0.0,429.32966195087096,430.36054550918925,428.6902572109504,430.6177024178605
2.820000000000002,-1.5664848209517828,-0.12739211650660004,17.357923949567763,0.02831597445124423,0.06762239449364493,0.0,-1.7450149211290988,0.02850222507530569,5.397285368316498,0.020534415992930453,-0.06273020086393423,0.0,441.9171165999207,442.2095780388557,443.41704454001245,443.2527634574591
2.880000000000002,-1.6725906252837437,-0.12511797877159575,17.68387563917546,0.029635445298250573,0.06451390535216639,0.0,-1.7915273283638633,0.04741855861413166,5.467456477030552,0.02475592172972659,-0.035948200306317624,0.0,454.8194502425628,456.9578700002918,456.28827342971243,456.6252206144561
2.940000000000002,-1.7813148093721958,-0.12173883669689,18.012133847423048,0.03089983865646495,0.06199719541261928,0.0,-1.8324383369265171,0.06534177115266956,5.4744597082161475,0.012445727724433042,-0.05797968692899792,0.0,437.9765624685696,436.13888545830673,437.4061691662385,436.37959905820935
3.000000000000002,-1.8925717103915225,-0.1172034121328006,18.34276479442734,0.031372049821800196,0.0592399214684427,0.0,-1.8758396335172358,0.08589114286664098,5.546243601218809,-0.0033641849820874948,-0.02893886980939735,0.0,456.02316246449067,458.3360223004381,458.17808753270697,456.91910844191034
3.0600000000000023,-2.006459273228558,-0.11139158066774668,18.678875314361598,0.0306090984984122,0.05776275153233712,0.0,-1.920243929533678,0.10778750354061216,5.656897280015283,-0.04807924214763147,-0.017141544567886472,0.0,469.3829673432969,470.29769246951935,471.5510613266749,468.08348485235683
3.1200000000000023,-2.1229356297706303,-0.10432055898977864,19.020703359153565,0.027787263429021714,0.057231541433093724,0.0,-1.9622305140704537,0.12761918096486766,5.736968088675226,-0.04501231249036566,0.003998506001778207,0.0,461.3125965995619,462.97926416600717,461.14044320926706,461.38145077372263
3.1800000000000024,-2.2417173446154717,-0.09621660198035072,19.36363352068434,0.02514393354191924,0.05752814167694886,0.0,-1.997216817727522,0.14230232725672723,5.694242862563021,-0.04220796917750721,0.006769119761970983,0.0,424.4256884679014,424.66337625324394,422.51139075664975,422.7519421308175
3.2400000000000024,-2.3628840297141176,-0.08715592963963059,19.70877470771264,0.02313881172424548,0.05823792157605112,0.0,-2.041720289639335,0.15947259777824443,5.809854341892999,-0.01996587657520143,0.020401952984426434,0.0,472.4221885772715,473.4722619863576,471.8142558504112,473.52818452059876
3.3000000000000025,-2.4865498087580145,-0.07717876541840084,20.05754844833842,0.02171566998296104,0.05920848629720332,0.0,-2.080589051186987,0.1729835793843387,5.815877735902158,-0.0325423894117974,0.00599512106567804,0.0,441.1315404992853,439.9399539758831,440.66958819200624,439.62844907301684
3.3600000000000025,-2.6126796858116004,-0.06637841908636674,20.408577661187547,0.019426924325413708,0.059843812843215716,0.0,-2.1237925456928815,0.18681616642779605,5.884718784847124,-0.05275299800172356,0.018477686408810125,0.0,459.87566558211074,460.8634197083677,460.56249110415536,458.96015903009487
3.4200000000000026,-2.7412533710653832,-0.05485049982749979,20.760938486987286,0.016372516054450337,0.060616950565112404,0.0,-2.1621088031583584,0.1971887051672374,5.8607445335545485,-0.04745004107195297,-0.0016866746390853463,0.0,432.9537123635591,431.25338205655635,430.87390838163714,431.3203485409285
3.4800000000000026,-2.8722494476932985,-0.04272290104105535,21.113653749683422,0.013208682403585748,0.06014726501939993,0.0,-2.2044229608060735,0.20678522293140994,5.896238888462358,-0.06622397669565294,-0.024416502462270853,0.0,451.1871610270229,449.34802624295463,451.1392922946468,449.6186566486308
3.5400000000000027,-3.005682795538594,-0.030102166889521186,21.466918953342862,0.009691716834073993,0.05886296922296452,0.0,-2.2432806842762893,0.21359096276206826,5.879369472278589,-0.046611479921030506,-0.015976023379143965,0.0,433.8607879829073,434.5689986755844,433.0848293091952,434.72903351589434
3.6000000000000028,-3.1415142953115183,-0.017117527920218183,21.820537005350978,0.0072653261076132125,0.0575146363554655,0.0,-2.2843615602687986,0.21899102811914037,5.907757056775467,-0.030313156642583005,-0.040456934447139666,0.0,449.2892725882585,447.29952298262293,447.5888645318833,448.9127051013834
3.660000000000003,-3.2797605785064268,-0.0038544565985812345,22.175376536146825,0.00509598533693989,0.05489104019301383,0.0,-2.3236632824241976,0.22293578116440285,5.920191178029655,-0.05162079811727482,-0.051231166217925846,0.0,443.61332177548843,442.7264277650401,444.740907047013,442.99119061907805
3.720000000000003,-3.4204370351644697,0.009611214393571372,22.53303817730618,0.0021537475371848913,0.05170121456218091,0.0,-2.365265014660593,0.22561743377756452,6.001475441339357,-0.04431655222426595,-0.05733821480200426,0.0,465.02605211210425,464.5456012725721,464.6889162078213,465.2598645970956
3.780000000000003,-3.563308464827412,0.023171916695871014,22.89078727014624,6.2828344255038004,0.04821705069885951,0.0,-2.3969234804688826,0.22620999898752675,5.923953537308345,-0.03704085831291137,-0.05957273656192103,0.0,415.65544153341864,415.45692634961966,414.0824219903788,414.7210381979013
3.840000000000003,-3.7082222622506804,0.036727733391326595,23.247818806008894,6.2806722593377575,0.04435898665319282,0.0,-2.4332219355329974,0.22544134730688414,5.976870445427124,-0.03409914598004601,-0.07600168647945803,0.0,455.5913675928071,454.2725960945634,457.0835515997414,457.3174328890584
3.900000000000003,-3.85524252966965,0.05019659350460524,23.6079433463834,6.278140787747052,0.039685995853182554,0.0,-2.467060294782078,0.22331257958759868,6.027082396583975,-0.06787521347275567,-0.08193740509638568,0.0,456.5417102362025,456.0630951930203,456.4142186244915,453.70873331020346
3.960000000000003,-4.004095246163055,0.06349905469069816,23.96804032842377,6.273958334929791,0.03515159060212625,0.0,-2.494386976628437,0.2197696073533004,5.976491590197617,-0.07364786995059078,-0.06518946957185459,0.0,423.1262349784544,424.5610145277274,424.2265671077122,423.72651697511003
4.020000000000002,-4.15458291053752,0.07650383400080943,24.326717044852384,6.269564239863904,0.03139195536383177,0.0,-2.5215804257401615,0.21333408598062928,5.979441037042802,-0.07242199303051097,-0.05803195978634962,0.0,440.5685687110262,441.15719950803896,440.2582166978704,440.35543569151184
4.080000000000001,-4.306705784743127,0.0890162294622664,24.68751495560241,6.264840677205012,0.02798022027049818,0.0,-2.548881369106338,0.20331187948126542,6.046848639968594,-0.0959294719140204,-0.054620737720044464,0.0,460.27096869160465,460.5388204884873,461.7054479031804,459.84170837989126
4.14,-4.460425434061897,0.10081678040952714,25.05296290155946,6.258817689432572,0.024485347271492763,0.0,-2.574800382963081,0.18945708772187142,6.134327564438403,-0.11123421877116331,-0.06671835216968833,0.0,467.1205795436594,466.1738182190103,468.52850003654527,467.32856123272745
4.199999999999998,-4.615640852023404,0.11165397651162479,25.423882983856814,6.251766314514644,0.020437693795031464,0.0,-2.5986746630527966,0.1711005513304282,6.229213999781523,-0.13465727464583033,-0.06898814181620523,0.0,470.0341177864041,469.8550048629015,471.6529552583965,469.8281563569901
4.259999999999997,-4.7722437838107,0.12118994009367964,25.80197838414899,6.243545433487402,0.016388707541998393,0.0,-2.621010390735164,0.14590053907587802,6.373218092339246,-0.1421976756916412,-0.06463257512884486,0.0,485.20602239954945,485.5299713914773,486.29912574120715,485.71820290574533
4.319999999999996,-4.930061564097857,0.12915217693175324,26.185749453668546,6.23476399001645,0.01200901122720932,0.0,-2.6392454387136604,0.11869793069153023,6.418938459880358,-0.1563296723422239,-0.10031757829980367,0.0,459.3415731957311,456.49772306585527,458.4691125096261,457.32509089733213
4.379999999999995,-5.088901696818164,0.1352669520556842,26.57313745180393,6.225417865981935,0.00596298848178467,0.0,-2.654885108313077,0.08421835527507587,6.493638852977063,-0.15467120552040736,-0.10168073922310808,0.0,468.2117683288177,468.0974707136354,466.03553360886303,466.14345862312956
4.439999999999993,-5.24856367235133,0.13921134047152578,26.96356959530131,6.216288775871288,6.282795283353225,0.0,-2.666668575214161,0.04641990204772115,6.5206754670335805,-0.14754167673105378,-0.11598645417812582,0.0,454.27076548158584,453.1122074609238,452.59687994334234,453.14908485566906
4.499999999999992,-5.408827269951681,0.14085823647021833,27.353593880394147,6.207252585589259,6.276101534301368,0.0,-2.6749523792825975,0.007722850569154109,6.480431906777333,-0.15755303238904725,-0.10393260812680173,0.0,431.4528356865139,432.4580596896855,432.62528991260643,431.759146452165
4.559999999999991,-5.569474999419185,0.1398838825656108,27.743099354764126,6.197638654369644,6.270114583641117,0.0,-2.679466884765793,-0.0410653276707499,6.502992278459545,-0.1662068729221275,-0.09256517573060576,0.0,450.0202858820738,450.9311890817488,452.88304282410235,452.1623115465084
4.6199999999999894,-5.730321610343888,0.1359680787738171,28.1320680441442,6.187772648132597,6.264768763616644,0.0,-2.681679307187953,-0.0902980112277305,6.462874097226913,-0.16110789899033895,-0.08293758360422228,0.0,431.29274795831475,432.0984053987141,431.52592925348983,431.9295674443017
4.679999999999988,-5.891188173222276,0.12876649112294317,28.520360353875397,6.177648562378714,6.259546093703003,0.0,-2.6801171157307206,-0.15063516478065886,6.480094277089943,-0.19181887002812356,-0.09686944041657167,0.0,450.073755936955,448.9382209786301,450.9179272575023,448.4016005558651
4.739999999999987,-6.051880098211303,0.11779682585634614,28.909270247529573,6.16578517085545,6.253441407421665,0.0,-2.67579393103696,-0.21605175957006295,6.483522305896166,-0.21338267417869672,-0.1139043745830953,0.0,445.5198839527352,444.1154054466572,447.0290650428246,445.2293269958688
4.799999999999986,-6.2123154426126135,0.10309964083017964,29.294931572866368,6.15320913803086,6.246300101524634,0.0,-2.6715740917097683,-0.2748409566257538,6.372457416987688,-0.20295484927982663,-0.1319621060743455,0.0,408.3080093287116,406.6789425448286,407.2833513865849,408.1674895440948
4.859999999999984,-6.372319352742451,0.08441760056095562,29.676008116983244,6.141594968018804,6.238498254392216,0.0,-2.661278695757655,-0.3488953676252215,6.330283575117527,-0.17943464250484722,-0.12642736068308985,0.0,429.22549298019885,429.67890594903247,428.7824401967771,430.73786253204224
4.919999999999983,-6.531601804906865,0.061155948610887065,30.054183652733034,6.130636575352874,6.2307951607140915,0.0,-2.647544796235491,-0.4274012469414961,6.275803744411199,-0.1899633178994251,-0.13261463778829996,0.0,425.73208036315066,425.18631602552676,425.26081747822593,424.3236354513144
4.979999999999982,-6.689842637933203,0.03272440155293934,30.43087952776051,6.119124435988832,6.222732282343667,0.0,-2.626469267842246,-0.5213240183205236,6.2805936287761766,-0.1959750224103248,-0.138167508537526,0.0,443.74655327227873,443.27366533204895,444.85718218446266,444.3286267143503
5.0399999999999805,-6.846676488760145,-0.001554673822870909,30.807871384757433,6.107247267412152,6.21414736834072,0.0,-2.600605535284597,-0.622348203058969,6.285637033850028,-0.2022271596828398,-0.1553603461781907,0.0,445.2114534429621,443.7828391148907,444.6716935473876,444.1207272763384
